url,id,тип объявления,регион,статус,тип_животного,окрас,порода,место события,дата_публикации,пол,возраст,описание,Длина_описания_в_словах,наличие_описания,есть_фото,количество_фото,количество_комментариев,дата пропажи,есть_контакты
https://pet911.ru/moskva/lost/cat/rl1088032,rl1088032,потерян,Moskva,в поиске,кошка,"пятнышко, серый",Неизвестно,"проспект 40 лет Октября, 15, Москва","пт, 17.10.2025",Мужской,Неизвестно,Кот Окрас серый с белым На носу пятнышко,8,True,True,3,4,"пт, 17.10.2025",True
https://pet911.ru/pushkino/lost/cat/rl1069857,rl1069857,потерян,Pushkino,питомец найден,кошка,"белая, чёрно-белая",Неизвестно,"Строительная улица, Пушкино","вс, 14.09.2025",Мужской,Неизвестно,Домашний котик случайно сбежал из открытого окна. У Марсика чёрно-белая мордочка,11,True,True,2,2,"вс, 14.09.2025",True
https://pet911.ru/akulovo/lost/dog/rl1082184,rl1082184,потерян,Akulovo,питомец найден,собака,ярко-рыже,Неизвестно,"46Н-00413, Акулово","пн, 06.10.2025",Мужской,Неизвестно,"Порода - венгерская легавая Окрас - короткошерстный, ярко-рыжего цвета Есть шрам на левой части морды Откликается на кличку Грэм. Клеймо на ухе",22,True,True,2,1,"пн, 06.10.2025",True
https://pet911.ru/shchelkovo/lost/dog/rl1081762,rl1081762,потерян,Shchelkovo,питомец найден,собака,Неизвестно,Неизвестно,"Первомайская улица, Щёлково","пн, 06.10.2025",Мужской,Неизвестно,"Пес убежал со шлейкой ,испугался петарду. Побежал в сторону воронка . Убежал в20:30. Пес не агрессивный,если увидите придержите пожалуйста",19,True,True,2,2,"вс, 05.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1094230,rl1094230,потерян,Moskva,в поиске,собака,Неизвестно,Неизвестно,"Лукинская улица, 3, Москва","вт, 28.10.2025",Женский,Неизвестно,"Собачка старая, глухая, прихрамывает на заднюю лапу Колба бежит, ушки поднимаются Очень пугливая",13,True,True,3,3,"вс, 26.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1089079,rl1089079,потерян,Moskva,питомец найден,собака,"мраморный, рыжая, серая, рыжая серая",шпиц,"улица Молдагуловой, 9, Москва","вс, 19.10.2025",Женский,"8, месяц","С поводка сорвалась собака шпиц. Окрас мраморный(черно, рыжая-серая) девочка Яра 8 месяцев. Пугливая к людям не подходит",17,True,True,2,4,"сб, 18.10.2025",True
https://pet911.ru/lost/dog/rl1084014,rl1084014,потерян,,в поиске,собака,голубой,Неизвестно,Московская область,"чт, 09.10.2025",Мужской,"5, год","Хаски,отзывается на кличку Джек. Добрый,ласковый,пугливый.Не агрессивный.К незнакомым не подойдет.2,5года. Разноглазый .Один глаз голубой,другой карий.",14,True,True,3,3,"ср, 08.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1076454,rl1076454,потерян,Moskovskaya Oblast,питомец найден,кошка,"рыже-коричневый, коричневый",Неизвестно,"Алексино, Московская область","чт, 25.09.2025",Мужской,"6, год","Алекс, бенгальский кот, рыже-коричневый с выраженными пятнами. Ушёл гулять в ночь с 21.09. На 22.09. И не вернулся. Гуляет на даче с 6 мес. На данный момент ему 6 лет. Всегда возвращался домой. Достаточно нелюдимый, но прибегает на зов по имени. !!! Пожалуйста, сообщите нам если видели его, или похожего кота у соседей, или нашли его без признаков жизни. Нам важна любая информация !!! Вознаграждение!",65,True,True,2,3,"пн, 22.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1071181,rl1071181,потерян,Moskva,питомец найден,собака,белый,пудель,"улица Сущёвский Вал (дублёр), 59, Москва","вт, 16.09.2025",Женский,Неизвестно,"СВАО, Марьина Роща Сущевский Вал, в районе метро Марьина Роща Пропала собака 16.09.25 ~ в 17:40 ️Бежала вдоль Сущевского Вала к метро Савеловская. Пудель белый девочка стриженая, в оранжевой шлейке. Просьба откликнуться если у кого есть информация. 89262800403 ТГ @Stepan_Astaptsev",40,True,True,1,2,"вт, 16.09.2025",True
https://pet911.ru/kaluzhskaya-oblast/lost/dog/rl1093303,rl1093303,потерян,Kaluzhskaya Oblast,в поиске,собака,Неизвестно,Неизвестно,"Грачёвка, Калужская область","пн, 27.10.2025",Женский,Неизвестно,"Светло-бежевый окрас с чёрными полосками на спине, была в красном ошейник.",11,True,True,2,3,"чт, 23.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1073960,rl1073960,потерян,Moskva,питомец найден,собака,Неизвестно,Неизвестно,"3-й Лихачёвский переулок, Москва","вс, 21.09.2025",Женский,Неизвестно,"Пропала собака САО Головинский 18.09.2025 выбежала из квартиры. Была в черной шлейке с адресником. Собака пугливая, всех и всего боится. Не агрессивная. Ее совсем недавно забрали из приюта. ️Если увидели, сообщите, пожалуйста, по телефону ️ +7-926-207-24-15 ️ +7-930-967-41-87 Чат поиска https://t. Me/brusni4kaboo1",42,True,True,2,3,"чт, 18.09.2025",True
https://pet911.ru/yegoryevsk/lost/cat/rl1092920,rl1092920,потерян,Yegoryevsk,питомец найден,кошка,рыжий,Неизвестно,"6, Егорьевск","вс, 26.10.2025",Мужской,Неизвестно,"Рыжий кот по кличке «Симба», домашний, прыгнул с балкона и убежал. Но может и хулиганы какие нибудь открыли ему сетку москитную раздвижную, у нас первый этаж.",26,True,True,3,5,"сб, 25.10.2025",True
https://pet911.ru/kubinka/lost/cat/rl1078708,rl1078708,потерян,Kubinka,питомец найден,кошка,Неизвестно,Неизвестно,"8, Кубинка","вт, 30.09.2025",Женский,Неизвестно,"Кошке всего год, маленькая, стерилизованная",5,True,True,1,4,"пн, 29.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1083103,rl1083103,потерян,Moskva,питомец найден,кошка,"белые, белое, пятно",Неизвестно,"Звенигородское шоссе, 2 с2, Москва","ср, 08.10.2025",Женский,Неизвестно,"Глаза янтарного цвета, на мордочке где переносица белое пятно, на лапках как будто надеты белые носочки, сама кошечка небольшого размера. По поведению пугливая, если подходить, то может убежать, откликается на имя Марта, можно приманить игрушкой или влажным кормом. Пропала в районе 12 часов ночи, выбежала из салона красоты afanasiev studio на звенигородском шоссе 2с2",54,True,True,5,4,"ср, 08.10.2025",True
https://pet911.ru/zhavoronki/lost/dog/rl1070721,rl1070721,потерян,Zhavoronki,питомец найден,собака,Неизвестно,"овчарка, немецкая овчарка","3-я Советская улица, Жаворонки","пн, 15.09.2025",Мужской,"2, месяц","Пропал щенок Одинцовский район, Жаворонки. Сегодня утром пропал любимый щенок Лорд, 2 месяца. Немецкая овчарка. Гуляем обычно на 3я советская ул и в парке, может кто то увидел, дам вознаграждение) Красная шлейка, нечего на ней не успел написать… спасибо заранее надеюсь что найдётся Для связи +79104139841 , телеграм @Wizkhalifa989 . Источник: t. Me/HvostatPatrul/190805",53,True,True,1,3,"пн, 15.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1093605,rl1093605,потерян,Moskva,питомец найден,кошка,"чёрно-белый, белый",Неизвестно,"Саянская улица, 10, Москва","пн, 27.10.2025",Мужской,"15, год","Пропал кот Шурик. Выпрыгнул в 2 часа ночи 26 октября с балкона первого этажа. Окрас чёрно-белый, глаза зелёные. Возраст 15 лет. Ласковый, но боязливый. Помогите найти, пожалуйста.",27,True,True,1,4,"вс, 26.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1071984,rl1071984,потерян,Moskovskaya Oblast,в поиске,кошка,белый,Неизвестно,"1-е Успенское шоссе, Московская область","чт, 18.09.2025",Мужской,Неизвестно,"Белый Мейн Кун, молодой, всего полтора года, выпрыгнул в окно за птичкой. Любит собак, отзывается на Честер либо Чижик",19,True,True,3,8,"ср, 17.09.2025",True
https://pet911.ru/lyubertsy/lost/cat/rl1070743,rl1070743,потерян,Lyubertsy,в поиске,кошка,серый,Неизвестно,"54, Люберцы","пн, 15.09.2025",Мужской,Неизвестно,Серый окрас. Выпал из балкона.,5,True,True,1,4,"пн, 15.09.2025",True
https://pet911.ru/lyubertsy/lost/cat/rl1090510,rl1090510,потерян,Lyubertsy,в поиске,кошка,Неизвестно,Неизвестно,"Октябрьский проспект (дублёр), 140/5, Люберцы","вт, 21.10.2025",Женский,"1, год","Серинькая полностью , без ошейника , около 1 год. Откликается на кличку ,,МАСЯ,,",13,True,True,1,3,"вс, 28.09.2025",True
https://pet911.ru/ruza/lost/cat/rl1076099,rl1076099,потерян,Ruza,питомец найден,кошка,черная,Неизвестно,"Федеративная улица, 13, Руза","чт, 25.09.2025",Женский,Неизвестно,"Полностью черная, глаза зелено-желтые, пузико как у наевшиеся кошки. Может быть пугливой. Если взять на руки и потрогать за живот начнет мяукать и на хохолке есть небольшая шишка. 89778523700",29,True,True,2,3,"чт, 25.09.2025",True
https://pet911.ru/obukhovo/lost/cat/rl1077939,rl1077939,потерян,Obukhovo,в поиске,кошка,рыжая,Неизвестно,"Кудиновское шоссе, Обухово","вс, 28.09.2025",Женский,Неизвестно,"Рыжая порода мейкун,выбежала за ограду и не вернулась на правой щеке небольшая каросточка ,пугливая но очень ласковая",17,True,True,2,11,"пт, 26.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1090945,rl1090945,потерян,Moskva,в поиске,кошка,Неизвестно,Неизвестно,"Красковская улица, 52, Москва","ср, 22.10.2025",Женский,Неизвестно,"кошка ласковая, идет на руки",5,True,True,2,3,"сб, 18.10.2025",True
https://pet911.ru/lost/cat/rl1078421,rl1078421,потерян,,в поиске,кошка,Неизвестно,Неизвестно,"Майская улица, 17А, район кокошкино","пн, 29.09.2025",Мужской,Неизвестно,Кремового окраса. В чёрном ошейнике от блох. Фенотип Мей Куна.Фото к сожалению нет.,13,True,False,0,3,"ср, 24.09.2025",True
https://pet911.ru/ivanteyevka/lost/cat/rl1081971,rl1081971,потерян,Ivanteyevka,в поиске,кошка,Неизвестно,Неизвестно,"Центральный проезд, 16, Ивантеевка","пн, 06.10.2025",Мужской,Неизвестно,"Летом была стрижка, все отрасло, кроме хвостика,на конце хвоста кисточка",10,True,True,1,5,"вс, 05.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1082672,rl1082672,потерян,Moskva,в поиске,собака,голубой,йоркширский терьер,"Курилово, Москва","вт, 07.10.2025",Мужской,"8, месяц","йоркширский терьер, 8 месяцев, разные глазки (голубой и карий).",9,True,True,1,3,"пн, 06.10.2025",True
https://pet911.ru/mytishchi/lost/cat/rl1087029,rl1087029,потерян,Mytishchi,в поиске,кошка,"серый, белый",Неизвестно,"Олимпийский проспект, 10, Мытищи","ср, 15.10.2025",Мужской,Неизвестно,"Серый, галтучек белый на шее, нет одного клыка",8,True,True,1,3,"сб, 11.10.2025",True
https://pet911.ru/moskva/lost/bird/rl1081668,rl1081668,потерян,,в поиске,птица,"пятнышки, белые, черно-белые",Неизвестно,"улица Коновалова, Москва","вс, 05.10.2025",Женский,лилит вылетела в балкон вместе со второй птичкой ( фото №2 они вместе),"Желтая голова, голубое туловище, черно-белые крылья и хвост, темные пятнышки под клювом. Лилит вылетела в балкон вместе со второй птичкой ( фото №2 они вместе). Вторая птичка с белой головой, голубым туловищем, белыми крыльями и хвостом, по имени Стич. Обоим приблизительно полгода.",42,True,True,2,2,"вс, 05.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1082619,rl1082619,потерян,Moskva,в поиске,кошка,трёхцветный,Неизвестно,"Свободный проспект, Москва","вт, 07.10.2025",Женский,Неизвестно,"Окрас трёхцветный, огромные желтые глаза, очень активная, шерсть гладкая густая",10,True,True,1,4,"чт, 02.10.2025",True
https://pet911.ru/verkhovye/lost/cat/rl1088643,rl1088643,потерян,Verkhovye,в поиске,кошка,рыжий,Неизвестно,"Магистральная улица, Верховье","сб, 18.10.2025",Мужской,Неизвестно,"Рыжий, очень ласковый, никого не боится, поэтому мог пойти на руки к кому угодно. Домой всегда возвращался",17,True,True,1,3,"вт, 14.10.2025",True
https://pet911.ru/lost/dog/rl1085014,rl1085014,потерян,,в поиске,собака,"двухцветный, черный",Неизвестно,"Центральная улица, Курганье","сб, 11.10.2025",Мужской,Неизвестно,"Черный с белым, двухцветный, убежал когда открыли ворота выгнать машину. Без ошейника, чипирован.",13,True,True,1,4,"пт, 10.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1092114,rl1092114,потерян,Moskovskaya Oblast,в поиске,кошка,серая,Неизвестно,Московская область,"пт, 24.10.2025",Женский,Неизвестно,"Серая, с одним глазом и большим хвостом",7,True,True,3,3,"ср, 22.10.2025",True
https://pet911.ru/lyubertsy/lost/cat/rl1087205,rl1087205,потерян,Lyubertsy,в поиске,кошка,Неизвестно,Неизвестно,"Комсомольская улица, 9, Люберцы","ср, 15.10.2025",Мужской,Неизвестно,"Кот Тигрик, сорвался с цепи и был загнан дворовым котом в неизвестном направлении 8 октября в 19.30, пропал в Люберцах в районе Октябрьского проспекта 140 , Комсомольской ул. 7 и 9, сбежал без ошейника. Прошу связаться со мной, кто обладает информацией по тел.+79151267033, нашедшему кота вознаграждение!",46,True,True,4,5,"ср, 08.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1093978,rl1093978,потерян,Moskva,в поиске,кошка,серо-темный,Неизвестно,"улица Металлургов, 14, Москва","вт, 28.10.2025",Мужской,Неизвестно,"Окрас: серо-темный полосатый, ошейник, сине-красный со свето отражающей полоской, с колокольчиком, кличка Том.",13,True,True,1,3,"пт, 24.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1090076,rl1090076,потерян,Moskva,питомец найден,кошка,серый,Неизвестно,"Чертановская улица, 24 к1, Москва","вт, 21.10.2025",Женский,Неизвестно,"Серый цвет, не крупная, миниатюрная",5,True,True,5,1,"вт, 21.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1075021,rl1075021,потерян,Moskva,в поиске,кошка,рыжий,Неизвестно,"Косинская улица, 18 к2, Москва","вт, 23.09.2025",Мужской,Неизвестно,"Рыжий, с белой грудкой, шерсть на лбу в виде буквы М",11,True,True,1,3,"вт, 16.09.2025",True
https://pet911.ru/elektrogorsk/lost/cat/rl1078419,rl1078419,потерян,Elektrogorsk,в поиске,кошка,черный,Неизвестно,"улица Горького, 16, Электрогорск","пн, 29.09.2025",Мужской,Неизвестно,"Окрас чисто черный, выпал с балкона 3этажа, знает, что зовут его Гарик.",12,True,True,1,3,"пн, 29.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1092286,rl1092286,потерян,Moskva,в поиске,собака,Неизвестно,Неизвестно,"улица Островитянова, 34 к2, Москва","сб, 25.10.2025",Женский,Неизвестно,"Пожилая, без проблем подходит к людям, когда её зовут. Отстала от хозяина во время прогулки. Район Коньково. Собака-аллергетик.",18,True,True,1,3,"ср, 22.10.2025",True
https://pet911.ru/khimki/lost/cat/rl1078878,rl1078878,потерян,Khimki,питомец найден,кошка,"белые, белый",Неизвестно,"улица Карла Маркса, 8, Химки","вт, 30.09.2025",Мужской,Неизвестно,"Черно белый окрас. Белые носочки. Кот подросток, кастрированный. Достаточно упитанный. Чужих людей опасается.",13,True,True,1,5,"пн, 29.09.2025",True
https://pet911.ru/aprelevka/lost/dog/rl1082928,rl1082928,потерян,Aprelevka,питомец найден,собака,Неизвестно,Неизвестно,"улица Кирова, 2, Апрелевка","вт, 07.10.2025",Мужской,Неизвестно,"Чистый немец, очень тактильный, не агрессивный, отзывается хорошо на имя. Очень шустрый",12,True,True,2,2,"вт, 07.10.2025",True
https://pet911.ru/lost/cat/rl1079352,rl1079352,потерян,,в поиске,кошка,Неизвестно,мейн-кун,"Главная улица, 19А, район Восточный","ср, 01.10.2025",Мужской,"6, год","Номер телефона +79771964641 Пропал кот, ласковый, не сразу подойдёт к человеку, подстриженный, стерилизованный, 5-6 лет мейн-кун, хвостик подстриженный косточкой, помогите пожалуйста найти, его очень ждут дома. Видели прохожие у домов, сфоткали отправили в группу, но не забрали, я нашла этого человека номер, написала, сказали, что не было возможности забрать, сказали, далеко не мог уйти",54,True,True,4,6,"пн, 29.09.2025",True
https://pet911.ru/krasnogorsk/lost/dog/rl1087829,rl1087829,потерян,Krasnogorsk,питомец найден,собака,"белый, черно-белый",Неизвестно,"Школьная улица, 1, Красногорск","чт, 16.10.2025",Мужской,Неизвестно,"Черно-белый русский тойтерьер без ошейника, очень шустрый и добрый. Потерялся около дома в 16-00. Помогите найти!!!",16,True,True,1,0,"чт, 16.10.2025",True
https://pet911.ru/naro-fominsk/lost/cat/rl1070295,rl1070295,потерян,Naro Fominsk,в поиске,кошка,Неизвестно,Неизвестно,"Латышская улица, 1, Наро-Фоминск","пн, 15.09.2025",Мужской,Неизвестно,"Шотландский вислоухий,",2,True,True,1,1,"пн, 15.09.2025",True
https://pet911.ru/petrovskoye/lost/dog/rl1081262,rl1081262,потерян,Petrovskoye,питомец найден,собака,"белый, черно-белый",Неизвестно,"12, Петровское","вс, 05.10.2025",Женский,Неизвестно,"Окрас черно-белый, ласковая, подходит ко всем. Убежала с участка село Петровское, дом напротив администрации.",14,True,True,1,6,"сб, 04.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1089475,rl1089475,потерян,Moskva,в поиске,кошка,рыжая,Неизвестно,"Байкальская улица, 35, Москва","вс, 19.10.2025",Женский,Неизвестно,"Рыжая с белым, пугливая. Видимо выпала из окна. Упала вместе с сеткой. В округе не видели.",16,True,True,2,3,"вс, 19.10.2025",True
https://pet911.ru/korolev/lost/cat/rl1082656,rl1082656,потерян,Korolev,в поиске,кошка,Неизвестно,Неизвестно,"Тарасовская улица, Королёв","вт, 07.10.2025",Мужской,Неизвестно,,0,False,True,5,4,"пн, 29.09.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1092002,rl1092002,потерян,Moskovskaya Oblast,в поиске,кошка,"рыжий, белые, белая",Неизвестно,"Химки, Московская область","пт, 24.10.2025",Мужской,"ему два года, кастрирован, вес 2-3 кг","Выбежал из дома, кот рыжий, лапки белые, передняя часть тоже белая, хвост полосато-рыжий, глазки оранжевые. Ему два года, кастрирован, вес 2-3 кг.",22,True,True,2,6,"пн, 20.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1083312,rl1083312,потерян,Moskva,в поиске,собака,чёрный,чихуахуа,"улица Адмирала Макарова, Москва","ср, 08.10.2025",Мужской,Неизвестно,"Чихуахуа, кобель. Чёрный окрас, небольшого размера, есть клеймо. Сорвался с поводка ПУГЛИВЫЙ, НЕ ЛОВИТЕ И НЕ ЗОВИТЕ! ЕСЛИ ВИДЕЛИ, СРАЗУ ЗВОНИТЕ: 89779415814 89001540070",23,True,True,1,3,"вт, 07.10.2025",True
https://pet911.ru/elektrostal/lost/dog/rl1078784,rl1078784,потерян,Elektrostal,в поиске,собака,"пятнышко, белое",Неизвестно,"улица Пушкина, Электросталь","вт, 30.09.2025",Женский,Неизвестно,На груди маленькое белое пятнышко.,5,True,True,2,3,"ср, 17.09.2025",True
https://pet911.ru/moskovskaya-oblast/lost/dog/rl1081152,rl1081152,потерян,Moskovskaya Oblast,питомец найден,собака,"белая, черно-белая",Неизвестно,"Петровское, Московская область","сб, 04.10.2025",Женский,Неизвестно,Кинг-чарльз-спаниель девочка черно-белая. Выбежала с участка 4 октября около восьми вечера.,11,True,True,2,4,"сб, 04.10.2025",True
https://pet911.ru/lost/dog/rl1081130,rl1081130,потерян,,в поиске,собака,чёрный,Неизвестно,"Южная улица, Московская область","сб, 04.10.2025",Мужской,Неизвестно,"Пропала собака, кобель. 40см в холке. Окрас чёрный, с белой грудкой. Травмирована задняя, левая лапка. Прихрамывает. Пропал из СНТ,, рассвет,, п. Воровского. Может находится г Электроугли и окрестностях. Добрый пёс, легко идет на контакт.",34,True,True,2,5,"ср, 01.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1087930,rl1087930,потерян,Moskva,в поиске,кошка,"черное, пятно",Неизвестно,"Октябрьская улица, 62, Москва","чт, 16.10.2025",Мужской,Неизвестно,"Черное пятно на носу и спинке, пугливый, осторожный",8,True,True,2,3,"сб, 04.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/dog/rl1070720,rl1070720,потерян,Moskovskaya Oblast,питомец найден,собака,Неизвестно,"овчарка, немецкая овчарка","Жаворонки, Московская область","пн, 15.09.2025",Мужской,"2, месяц","Немецкая овчарка 2 месяца,Лорд красная шлейка отдам вознаграждение этот щенок подарок от отца я без него место не могу найти",20,True,True,2,4,"пн, 15.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1079764,rl1079764,потерян,Moskva,в поиске,кошка,серая,Неизвестно,"улица Гамалеи, Москва","чт, 02.10.2025",Женский,Неизвестно,"Серая Мэйкун. Она могла наверное ночью спрыгнуть с балкона 11 этаж. Под балконом следов нет. Утром проснулись, а кошка не выходит к нам. Во дворе не нашли, в квартире тоже не находиться, но в квартире идет ремонт",37,True,True,1,5,"чт, 02.10.2025",True
https://pet911.ru/fryazino/lost/cat/rl1080489,rl1080489,потерян,Fryazino,в поиске,кошка,Неизвестно,Неизвестно,"Институтская улица, 17, Фрязино","пт, 03.10.2025",Мужской,Неизвестно,"Леопардовая окраска, бежевый ошейник, выбежал из квартиры",7,True,True,3,4,"пт, 03.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1092457,rl1092457,потерян,Moskva,питомец найден,кошка,черный,Неизвестно,"Сумской проезд, Москва","сб, 25.10.2025",Мужской,"8, год",Черный котик с вкраплениями белой шерстки. 8 лет. ( отсутствует клык). Выбежал из подъезда,14,True,True,2,8,"пт, 24.10.2025",True
https://pet911.ru/bykovo/lost/cat/rl1086709,rl1086709,потерян,Bykovo,в поиске,кошка,Неизвестно,Неизвестно,"Школьная улица, 3, Быково","вт, 14.10.2025",Женский,Неизвестно,,0,False,True,2,3,"ср, 01.10.2025",True
https://pet911.ru/khimki/lost/cat/rl1080362,rl1080362,потерян,Khimki,в поиске,кошка,"белый, черно-белый",Неизвестно,"улица Жданова, 10, Химки","пт, 03.10.2025",Мужской,"9, месяц","Черно-белый котенок, 9 месяцев, на котике зеленый ошейник",8,True,True,1,4,"пт, 19.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1071197,rl1071197,потерян,Moskva,в поиске,собака,Неизвестно,Неизвестно,"улица Газопровод, Москва","вт, 16.09.2025",Мужской,Неизвестно,Ши тцу. На нем шлейка,5,True,True,4,20,"вт, 16.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1092467,rl1092467,потерян,Moskva,питомец найден,собака,Неизвестно,Неизвестно,"Зверинецкая улица, 33, Москва","сб, 25.10.2025",Женский,Неизвестно,"Шоколадный йорк, девочка, пропала 25.01.2025 днём, в районе метро Семеновская. Вознаграждение.",11,True,True,1,2,"сб, 25.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1072064,rl1072064,потерян,Moskva,в поиске,кошка,Неизвестно,Неизвестно,"улица Тёплый Стан, 1, Москва","чт, 18.09.2025",Мужской,Неизвестно,"Очень ласковый кот,идёт на контакт с людьми,был в сером ошейнике. Откликается на свое имя Тишка",15,True,True,1,3,"сб, 13.09.2025",True
https://pet911.ru/vidnoye/lost/cat/rl1071834,rl1071834,потерян,Vidnoye,в поиске,кошка,Неизвестно,Неизвестно,"улица Черняховского, 27, Видное","ср, 17.09.2025",Мужской,"4, год","Абиссинец, по имени Шервуд, ошейник с AirTag, последнее местоположение 9:08 на территории около дома, больше местоположение в течении дня не определялось. Возраст 4 года, кастрирован, чипирован. Иногда уходил за пределы участка, но никогда не уходил далеко, только к соседям.Дополнение от 22.09. Скорее всего кот был украден и AirTag был деактивирован. Это единственная причина почему он с тех пор ни разу не регистрировался в сети. Пожалуйста, верните кота! Вознаграждение 30 000.",70,True,True,4,6,"ср, 17.09.2025",True
https://pet911.ru/domodedovo/lost/cat/rl1092398,rl1092398,потерян,Domodedovo,в поиске,кошка,"белые, черный белые, черный",Неизвестно,"105, Домодедово","сб, 25.10.2025",Мужской,Неизвестно,Черный белые лапы,3,True,True,1,2,"пт, 17.10.2025",True
https://pet911.ru/odintsovo/lost/cat/rl1091148,rl1091148,потерян,Odintsovo,питомец найден,кошка,серый,Неизвестно,"улица 1 Мая, 22, Одинцово","чт, 23.10.2025",Мужской,Неизвестно,"Пропал кот. Симба. Окрас серый. 22.10 примерно в 21ч ушёл из дома, ДСК Сельскохозяйственный (Баковка). Кот домашний, с периодическим выгулом. Если вы его видели, сообщите, пожалуйста. Вознаграждение гарантировано. Мы его очень любим и ждём. +79099530831",35,True,True,6,3,"ср, 22.10.2025",True
https://pet911.ru/mikhnevo-moskva-i-moskovskaya-obl/lost/dog/rl1090500,rl1090500,потерян,Mikhnevo Moskva I Moskovskaya Obl,питомец найден,собака,Неизвестно,Неизвестно,"переулок Пантюхина, Михнево","вт, 21.10.2025",Женский,Неизвестно,"Убежала собака девочка ,светлого окраса,бирка на ухе ,одеты несколько ошейников (толстый и тонкиий)Люберецкий район деревня Михнево",16,True,True,2,3,"вт, 21.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1093663,rl1093663,потерян,Moskovskaya Oblast,в поиске,кошка,Неизвестно,Неизвестно,"Шебочеево, Московская область","пн, 27.10.2025",Женский,Неизвестно,"Британская золотая шиншилла, возраст чуть больше года, имеет шрам на носу",11,True,True,2,4,"пн, 20.10.2025",True
https://pet911.ru/balashikha/lost/dog/rl1089263,rl1089263,потерян,Balashikha,питомец найден,собака,черный,Неизвестно,"улица Твардовского, Балашиха","вс, 19.10.2025",Мужской,Неизвестно,"Порода русский той-терьер Потерялся скорее всего на южке, рядом с твардовского, не мог далеко убежать. Мальчик, откликается и зовут его Гуча, у него есть клеймо, окрас черный с коричневым подпалом",30,True,True,1,4,"вс, 19.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/dog/rl1078052,rl1078052,потерян,Moskovskaya Oblast,питомец найден,собака,рыжий,"шпиц, домашняя",Московская область,"вс, 28.09.2025",Женский,Неизвестно,"Убежала с участка Порода финский шпиц, рыжий окрас, средний размер. Чипирована. На ней был адресник с кличкой и телефонами Девочка общительная, домашняя.",22,True,True,2,3,"вс, 28.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1078194,rl1078194,потерян,Moskva,питомец найден,собака,Неизвестно,Неизвестно,"Огородный проезд, Москва","пн, 29.09.2025",Женский,"12, год","Пропала 28.09.25 Лиля 12 лет. 12-14 кг Приметы: выражены брови, откусано кончик уха Пост помощи Пропала 28.09.2025 Кличка Лиля 12 лет, 12-14 кг. Порода: дворняшка Примета: выражены брови, и откушено кончик уха Метро бутырская последнее место её видели. Есть информация то что её женщина приманила мясом, украла и якобы отвезла в приют. В данный момент больше информации нет. +7 (926) 535 39-88",62,True,True,3,4,"вс, 28.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1077118,rl1077118,потерян,Moskva,в поиске,кошка,рыжий,Неизвестно,"Локомотивный проезд, Москва","сб, 27.09.2025",Мужской,Неизвестно,"Рыжий, с белым пятном на носу и белыми носочками. На ошейнике бирка с номером телефона хозяина. Но могли цифры затеряться. Живёт на первом этаже и сам ходит гулять через открытое летом окно. Когда холодно, пролазит в подъезд через подвал и ждёт хозяина под дверью. Коту почти четыре года, прекрасно ориентируется в своем районе и каждый день возвращается домой. Может громко мяукать, общаясь с прохожими, потому что общительный. Но если Вы увезли его в другой район, он не найдет дороги! Если он сейчас у Вас дома, то наверняка орет под дверью, потому что хочет домой! Он не потерялся! Пожалуйста, верните его на то место, где взяли, он придет домой! Мы очень скучаем и оплакиваем кота четвертый день.",116,True,True,9,3,"ср, 24.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1073429,rl1073429,потерян,Moskva,в поиске,собака,Неизвестно,Неизвестно,"проспект Андропова, 36 к2 с2, Москва","сб, 20.09.2025",Мужской,Неизвестно,Сероголубой мальчик крупненький добрый не агрессивный,6,True,True,1,4,"сб, 20.09.2025",True
