url,id,тип объявления,регион,статус,тип_животного,окрас,порода,место события,дата_публикации,пол,возраст,описание,Длина_описания_в_словах,наличие_описания,есть_фото,количество_фото,количество_комментариев,дата находки,есть_контакты
https://pet911.ru/kolomna/found/dog/rf1094834,rf1094834,найден,Kolomna,ищут хозяина,собака,Неизвестно,Неизвестно,"Озёрское шоссе, 5А, Коломна","ср, 29.10.2025",Неизвестно,Неизвестно,"Собачка с ошейником ( светооражайка) прибилась к АЗС ""Коломенская"" час назад под фонари. Пока здесь. 23.23 ещё здесь. 30 октября 6.40 ещё здесь.",23,True,True,3,3,"ср, 29.10.2025",True
https://pet911.ru/korolev/found/dog/rf1086200,rf1086200,найден,Korolev,ищут хозяина,собака,Неизвестно,Неизвестно,"проезд Циолковского, 7, Королёв","пн, 13.10.2025",Мужской,Неизвестно,"Забегала в подьезд ее выгоняли я забрал видно чейто мальчик хаски голубоглазый оранжевый ошейник с диодом ночной рабочий светится собака истощена , немного ходит в бок",26,True,True,6,6,"пн, 13.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/dog/rf1082994,rf1082994,найден,Moskovskaya Oblast,ищут хозяина,собака,Неизвестно,Неизвестно,"Измайлово, Московская область","ср, 08.10.2025",Неизвестно,Неизвестно,"На остановке лежит щенок домашний, спокойный , пушистый хвост, мордочка с белыми пятнами, ищет хозяина",15,True,True,2,5,"ср, 08.10.2025",True
https://pet911.ru/found/cat/rf1094984,rf1094984,найден,,ищут хозяина,кошка,Неизвестно,сиамская,"9, Филимонки","чт, 30.10.2025",Женский,Неизвестно,"Найдена молодая сиамская кошечка. Ласковая, чистая. В ближайшем магазине сказали бегает тут давно. Придержали у себя. Хозяева, если вы ищите свою малышку, свяжитесь со мной по телефону!",27,True,True,3,6,"ср, 29.10.2025",True
https://pet911.ru/lyubertsy/found/dog/rf1082516,rf1082516,найден,Lyubertsy,хозяин найден,собака,белая,Неизвестно,"1-й Панковский проезд, 9, Люберцы","вт, 07.10.2025",Женский,Неизвестно,"Девочка,активная,ходит на пеленку,худая,видимо давно бегает.Белая с рыжими пятнами,похожа на Джек Рассел породу",12,True,True,8,3,"пн, 06.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/cat/rf1084471,rf1084471,найден,Moskovskaya Oblast,ищут хозяина,кошка,Неизвестно,Неизвестно,"46Н-07154, Московская область","пт, 10.10.2025",Неизвестно,Неизвестно,"Сиамский немного, полосатый с серым хвост, голубые глаза",8,True,True,5,3,"пт, 10.10.2025",True
https://pet911.ru/moskva/found/cat/rf1093323,rf1093323,найден,Moskva,ищут хозяина,кошка,Неизвестно,домашняя,"улица Маршала Катукова, 21 к1, Москва","пн, 27.10.2025",Женский,Неизвестно,"С виду домашняя кошка на улице. Кто потерял? Двор, Катукова 21к1 со стороны улицы",14,True,True,1,11,"пн, 27.10.2025",True
https://pet911.ru/found/cat/rf1092353,rf1092353,найден,,ищут хозяина,кошка,Неизвестно,домашняя,"проектируемый проезд № 389, район Внуково","сб, 25.10.2025",Женский,Неизвестно,"деревня Рассказовка, 24.10.2025 в 23:00 Проектируемый проезд 389, найдена трехцветная сбитая кормящая кошка, мертва, у нее где-то в этом районе котята, без матри не выживут их срочно нужно найти!!! Помогите! Осмотрие чердаки, подвалы, хоз постройки, прислушайтесь может где-то будет слышен писк. Возможно кошка была домашняя, спросите у соседей!!!!! Нужна любая информация, для спасеня котят!!! Срочно!!!!",55,True,True,1,6,"пт, 24.10.2025",True
https://pet911.ru/dolgoprudny/found/cat/rf1089889,rf1089889,найден,Dolgoprudny,ищут хозяина,кошка,Неизвестно,"бобтейл, домашняя","Гранитный тупик, 9, Долгопрудный","пн, 20.10.2025",Женский,Неизвестно,"Кошка явно бывшедомашняя, ласковая, сразу пошла на руки. Коротенький хвост, по типу как у бобтейла.",15,True,True,3,5,"пн, 20.10.2025",True
https://pet911.ru/dubrovitsy/found/dog/rf1092118,rf1092118,найден,Dubrovitsy,ищут хозяина,собака,Неизвестно,Неизвестно,"46Н-08923, Дубровицы","сб, 25.10.2025",Мужской,Неизвестно,"Вот такой красавчик бегает по ск 2, по улице Махмут Гареева Вчера бегал по радужному Значит местный Помогите найти хозяев Видно, что домашний, наверное просто сорвался с поводка 89870687046",29,True,True,1,4,"чт, 23.10.2025",True
https://pet911.ru/elektrostal/found/dog/rf1083536,rf1083536,найден,Elektrostal,хозяин найден,собака,коричневый,Неизвестно,"проспект Ленина, 7, Электросталь","чт, 09.10.2025",Женский,Неизвестно,"Девочка, окрас коричневый,ошейник розовый,добрая,ласковая",4,True,True,2,1,"ср, 08.10.2025",True
https://pet911.ru/troitskoye-chekhovsky-r-n/found/dog/rf1092347,rf1092347,найден,Troitskoye Chekhovsky R N,ищут хозяина,собака,рыжий,Неизвестно,"23, Троицкое","сб, 25.10.2025",Мужской,Неизвестно,"Недалеко от кск Шарапово найдена хаски, рыжий окрас, разные глаза",10,True,True,2,7,"сб, 25.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/cat/rf1083515,rf1083515,найден,Moskovskaya Oblast,ищут хозяина,кошка,Неизвестно,Неизвестно,"Видное, Московская область","ср, 08.10.2025",Мужской,Неизвестно,"Шотландский вислоухий, длинношерстный кот. Найден на улицах Видного, МО. Молод, ласковый. Ищет старых хозяев или новых.",16,True,True,4,3,"ср, 08.10.2025",True
https://pet911.ru/moskva/found/cat/rf1093756,rf1093756,найден,Moskva,ищут хозяина,кошка,рыжий,Неизвестно,"улица Генерала Белова, Москва","вт, 28.10.2025",Неизвестно,Неизвестно,Рыжий полосатый кот домашний на улице. Кто потерял?,8,True,True,1,3,"вс, 26.10.2025",True
https://pet911.ru/moskva/found/cat/rf1093992,rf1093992,найден,Moskva,ищут хозяина,кошка,Неизвестно,Неизвестно,"улица Корнейчука, 38А, Москва","вт, 28.10.2025",Неизвестно,Неизвестно,Выходит из подвала под балконом поесть только когда рядом никого нет.,11,True,True,2,3,"вт, 28.10.2025",True
https://pet911.ru/podolsk/found/cat/rf1093513,rf1093513,найден,Podolsk,ищут хозяина,кошка,Неизвестно,Неизвестно,"Большая Зелёновская улица, 62/2, Подольск","пн, 27.10.2025",Неизвестно,Неизвестно,Ошейник от блох,3,True,True,1,1,"пн, 27.10.2025",True
https://pet911.ru/fryazino/found/cat/rf1091829,rf1091829,найден,Fryazino,ищут хозяина,кошка,"черная, белый",Неизвестно,"Институтская улица, 17, Фрязино","пт, 24.10.2025",Неизвестно,Неизвестно,"Черная пушистая,шейка и носик белый, передними лапки в белых носочках, задании в белых гольфа и ошейник сидит в подвале дома советская 7",22,True,True,2,3,"пт, 24.10.2025",True
https://pet911.ru/aprelevka/found/dog/rf1091812,rf1091812,найден,Aprelevka,ищут хозяина,собака,"рыжий, бело-рыжий",Неизвестно,"Цветочная аллея, 9, Апрелевка","пт, 24.10.2025",Мужской,Неизвестно,бело-рыжий,1,True,True,2,0,"пт, 17.10.2025",True
https://pet911.ru/found/dog/rf1083136,rf1083136,найден,,ищут хозяина,собака,Неизвестно,Неизвестно,"Криулино, Московская область","ср, 08.10.2025",Мужской,Неизвестно,,0,False,True,1,2,"вт, 07.10.2025",True
https://pet911.ru/moskva/found/dog/rf1083829,rf1083829,найден,Moskva,ищут хозяина,собака,Неизвестно,Неизвестно,"1-я улица Энтузиастов, Москва","чт, 09.10.2025",Неизвестно,Неизвестно,"Собака бегает по платформе Авиамоторная, в ошейнике. Волнуется и ищет хозяина",11,True,True,3,2,"чт, 09.10.2025",True
https://pet911.ru/barvikha-poselok/found/cat/rf1092449,rf1092449,найден,Barvikha Poselok,ищут хозяина,кошка,Неизвестно,Неизвестно,"Рублёвский проезд, Барвиха","сб, 25.10.2025",Неизвестно,Неизвестно,"Увидела рядом с электричкой «раздоры», кажется домашним, не боится контакта. Есть ошейник, кот(кошка) большой достаточно.",15,True,True,3,4,"пт, 24.10.2025",True
https://pet911.ru/moskva/found/cat/rf1091528,rf1091528,найден,Moskva,ищут хозяина,кошка,рыжая,Неизвестно,"Байкальская улица, 33 к2, Москва","чт, 23.10.2025",Неизвестно,Неизвестно,Рыжая выглядит домашней,3,True,True,2,1,"чт, 23.10.2025",True
https://pet911.ru/kolomna/found/cat/rf1087407,rf1087407,найден,Kolomna,ищут хозяина,кошка,серый,Неизвестно,"улица Буфеева, 11А, Коломна","ср, 15.10.2025",Мужской,"5, месяц","Серый , 5 месяцев , мальчик . Серый ошейник",9,True,True,1,3,"ср, 15.10.2025",True
https://pet911.ru/moskva/found/cat/rf1093612,rf1093612,найден,Moskva,ищут хозяина,кошка,Неизвестно,Неизвестно,"1-й Новомихалковский проезд, 2, Москва","пн, 27.10.2025",Неизвестно,сегодня ( 27,Сегодня ( 27.10) в районе 7 часов 3трк на дереве плакала кошка. Похожа на потеряшку или подкидыша. Может кто ищет пушистика,21,True,True,1,3,"пн, 27.10.2025",True
https://pet911.ru/moskva/found/dog/rf1086796,rf1086796,найден,Moskva,ищут хозяина,собака,Неизвестно,Неизвестно,"улица Островитянова, 16 к4, Москва","вт, 14.10.2025",Неизвестно,Неизвестно,Все на фото,3,True,True,1,2,"вт, 14.10.2025",True
https://pet911.ru/orekhovo-zuyevo/found/dog/rf1089080,rf1089080,найден,Orekhovo Zuyevo,ищут хозяина,собака,коричневый,чихуахуа,"улица Стаханова, 30, Орехово-Зуево","вс, 19.10.2025",Мужской,Неизвестно,"Порода чихуахуа, цвет светло коричневый, взрослый. Бегает уже недели 2-3 на районе Карболита, ул. Стаханова 30, 30а, 30б",18,True,True,2,3,"вс, 12.10.2025",True
https://pet911.ru/odintsovo/found/cat/rf1085857,rf1085857,найден,Odintsovo,ищут хозяина,кошка,"пятнышко, белая, черный",Неизвестно,"Можайское шоссе, Одинцово","пн, 13.10.2025",Неизвестно,Неизвестно,"Черный, гладкошёрстный, ошейник от блох, есть белая проседь или пятнышко. Молодой , ласковый.",13,True,True,2,4,"пн, 13.10.2025",True
https://pet911.ru/ramenskoye/found/dog/rf1093909,rf1093909,найден,Ramenskoye,ищут хозяина,собака,Неизвестно,Неизвестно,"улица Железнодорожная, 30, Раменское","вт, 28.10.2025",Неизвестно,Неизвестно,"По второй платформе МЦД 3 Ипподром с утра бегала грязная хаска, глаза голубые, пол не знаю, собака ласковая дружелюбная, тянется к людям особенно к детям, голодная, поджарая, на ней темно зеленый ошейник как пояс и карабин, собака знает стандартные команды. Пыталась сесть в электричку, можно приехать откуда угодно так как диаметр идет от Зеленограда до Раменского. Собаку забрала неравнодушная женщина.",60,True,True,5,6,"вт, 28.10.2025",True
https://pet911.ru/moskva/found/cat/rf1094634,rf1094634,найден,Moskva,ищут хозяина,кошка,серый,Неизвестно,"улица Черняховского, 9 к1, Москва","ср, 29.10.2025",Мужской,Неизвестно,Мальчик серый молодой,3,True,True,1,1,"ср, 29.10.2025",True
https://pet911.ru/bykovo/found/cat/rf1088219,rf1088219,найден,Bykovo,ищут хозяина,кошка,Неизвестно,Неизвестно,"Параллельная улица, 7, Быково","пт, 17.10.2025",Неизвестно,Неизвестно,"Помогите найти хозяина! Очень ласковый котик, ухоженный, видно, что домашний и потерялся, интересно мяукает очень интеллигентно и коротко, как будто говорит - а. Забежал в подъезд, видно, что искал хозяина- накормили.Потом видела его сегодня утром, когда шла на работу.",39,True,True,2,8,"ср, 15.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/cat/rf1086374,rf1086374,найден,Moskovskaya Oblast,хозяин найден,кошка,черный,Неизвестно,"Игнатьево, Московская область","вт, 14.10.2025",Мужской,Неизвестно,"Кот кастрированный черный с белым. Усы длинные. Спокойный. Разговорчивый. Мяукает басом. Умный, характерный. На голове шишечка типа папиломы",18,True,True,3,4,"пн, 13.10.2025",True
https://pet911.ru/fryazino/found/dog/rf1082281,rf1082281,найден,Fryazino,ищут хозяина,собака,"рыжий, черный",шпиц,"Комсомольская улица, 17Б, Фрязино","пн, 06.10.2025",Мужской,Неизвестно,"Шпиц, окрас черный с рыжим. Видно , что уже в возрасте, седина на мордочке и глазки белесые. На шее рыжий тканевый ошейник. Очень спокойный, добрый пес. Принесли в магазин с просьбой дать объявление, т. К. Он увязался за людьми которые гуляли в парке",43,True,True,1,4,"пн, 06.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/dog/rf1088723,rf1088723,найден,Moskovskaya Oblast,ищут хозяина,собака,Неизвестно,Неизвестно,Московская область,"сб, 18.10.2025",Неизвестно,Неизвестно,"Бегает по поселку неделю, ест только мясо.",7,True,True,1,3,"сб, 18.10.2025",True
https://pet911.ru/found/dog/rf1092753,rf1092753,найден,,ищут хозяина,собака,Неизвестно,Неизвестно,"Спортивная улица, 119","вс, 26.10.2025",Мужской,Неизвестно,"Молодой кобель немецкой овчарки, длинношерстный, чепрачный, без ошейника, клейма и чипа нет. Найден на берегу р. Уча, мог убежать из Ивантеевки, Щелково, Образцово, Королев. Контактный, когти аккуратно подстрижены. На фотографии мокрый и очень грязный",34,True,True,1,7,"сб, 25.10.2025",True
https://pet911.ru/nakhabino/found/dog/rf1094107,rf1094107,найден,Nakhabino,ищут хозяина,собака,Неизвестно,Неизвестно,"Железнодорожная улица, 14, Нахабино","вт, 28.10.2025",Неизвестно,Неизвестно,Пижмой Русский той-терьер,3,True,True,4,1,"пн, 27.10.2025",True
https://pet911.ru/voskresensk/found/cat/rf1092246,rf1092246,найден,Voskresensk,ищут хозяина,кошка,белая,Неизвестно,"2-й Лесной переулок, 4, Воскресенск","сб, 25.10.2025",Неизвестно,Неизвестно,"Белая кошка,пушистая, шерсть плотная, хвост короткий",6,True,True,2,6,"сб, 25.10.2025",True
https://pet911.ru/kolomna/found/cat/rf1093432,rf1093432,найден,Kolomna,ищут хозяина,кошка,Неизвестно,Неизвестно,"улица Филина, 10, Коломна","пн, 27.10.2025",Женский,Неизвестно,"Доброго всем дня! Вот такая кошешка прибилась сегодня к нашему подъезду, по адресу: г. Коломна, м-н Колычёво,ул. Филина, д.10, 1-ый подъезд от библиотеки. С утра ходила гулять с собаками, обратила внимание на неё, сидела на лавочке. Сейчас с подъезда написали, сидит греется на батареи. Вынесла ей молока и корма сухого. Посмотрите, может чья-то потеряшка, контактная, ласковая. У самой две собаки и кошка, возможности придержать нет. Ул. Филина, 1 подъезд. Кошечка скорее всего беременна.",73,True,True,2,3,"сб, 25.10.2025",True
https://pet911.ru/found/dog/rf1084362,rf1084362,найден,,ищут хозяина,собака,Неизвестно,Неизвестно,"проспект Славского, район Щербинка","пт, 10.10.2025",Неизвестно,Неизвестно,"10 октября в 9 утра, бежал в даль дороги, видно что потерялся. На вид молодой Хаски.",16,True,True,2,3,"пт, 10.10.2025",True
https://pet911.ru/ivanteyevka/found/cat/rf1089093,rf1089093,найден,Ivanteyevka,ищут хозяина,кошка,коричневые,Неизвестно,"Трудовая улица, 14, Ивантеевка","вс, 19.10.2025",Неизвестно,Неизвестно,"Ручная кошечка серого однотонного цвета, очень короткий хвост, глаза коричневые. Покормили, сидит у дома 14Б",15,True,True,3,3,"вс, 19.10.2025",True
https://pet911.ru/obninsk/found/dog/rf1087413,rf1087413,найден,Obninsk,ищут хозяина,собака,Неизвестно,Неизвестно,"Кабицынская улица, 20А, Обнинск","ср, 15.10.2025",Женский,Неизвестно,"Девочка, дворняжка,стерилизованная,знает клманды,возраст около полутора лет,уши висят,знает команды.",8,True,True,2,5,"ср, 15.10.2025",True
https://pet911.ru/noginsk/found/dog/rf1084560,rf1084560,найден,Noginsk,хозяин найден,собака,Неизвестно,Неизвестно,"улица Пугачёва, 17А, Ногинск","пт, 10.10.2025",Мужской,Неизвестно,г.Ногинск. Район Панфиловки. Собака породы джек-рассел. Мальчик. Бежал вдоль дороги.,10,True,True,4,5,"пт, 10.10.2025",True
https://pet911.ru/moskva/found/dog/rf1086284,rf1086284,найден,Moskva,ищут хозяина,собака,белая,Неизвестно,"улица Стромынка, 20, Москва","пн, 13.10.2025",Женский,Неизвестно,Белая собака с розовым носом с оранжевым поводком. Похожа на помесь ретривера.,12,True,True,2,2,"пн, 13.10.2025",True
https://pet911.ru/moskva/found/dog/rf1091971,rf1091971,найден,Moskva,ищут хозяина,собака,белая,Неизвестно,"Большая Грузинская улица, 63 с1, Москва","пт, 24.10.2025",Неизвестно,Неизвестно,"Небольшая, белая собака. Длинная шерсть, с ошейником. Бежала по большой грузинской В ДРУГУЮ СТОРОНУ ОТ 1-я ямская Тверская. Сфоткать не успел, убежала",22,True,False,0,3,"пт, 24.10.2025",True
https://pet911.ru/mytishchi/found/cat/rf1087471,rf1087471,найден,Mytishchi,ищут хозяина,кошка,Неизвестно,домашняя,"улица Матросова, 1А, Мытищи","чт, 16.10.2025",Женский,Неизвестно,"Кошка, стерилизована, домашняя очень доверчивая",5,True,True,1,3,"чт, 09.10.2025",True
https://pet911.ru/moskva/found/cat/rf1087086,rf1087086,найден,Moskva,ищут хозяина,кошка,Неизвестно,Неизвестно,"улица Шаболовка, Москва","ср, 15.10.2025",Неизвестно,"5, год","Синий ошейник с сакурой, пухленький. Перебиты задние лапки. 5 лет. Не кастрирован. Сейчас передали в передержку ветеринарам.",17,True,True,2,3,"вт, 14.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/dog/rf1084751,rf1084751,найден,Moskovskaya Oblast,ищут хозяина,собака,Неизвестно,Неизвестно,"Мытищи, Московская область","сб, 11.10.2025",Мужской,Неизвестно,"Похож на сербернара, домашний, ошйника нет, явно несколько дней бегает",10,True,True,1,5,"сб, 11.10.2025",True
https://pet911.ru/found/cat/rf1088660,rf1088660,найден,,ищут хозяина,кошка,Неизвестно,Неизвестно,"5 к3, район Троицк","сб, 18.10.2025",Неизвестно,Неизвестно,"Кошка или кот, темно-дымчатого окраса со светло-серым подшерстком. По окрасу похожа на британскую, глаза зеленые. Сидела лицом к дороге, не уходя от места, возможно привезли из другого района.",28,True,True,1,5,"сб, 18.10.2025",True
https://pet911.ru/kolomna/found/dog/rf1087732,rf1087732,найден,Kolomna,ищут хозяина,собака,чёрный,Неизвестно,"улица Астахова, 11, Коломна","чт, 16.10.2025",Мужской,Неизвестно,"Чёрный кобель, крупный, упитанный, не молодой помоему , прихрамывает, не агрессивный",11,True,True,6,4,"чт, 16.10.2025",True
https://pet911.ru/moskva/found/dog/rf1086636,rf1086636,найден,Moskva,ищут хозяина,собака,черный,лабрадор,"Туристская улица, 25 к4, Москва","вт, 14.10.2025",Мужской,"черный лабрадор в ошейнике и с рулеткой,возраст лет 6 седая бородка","Черный Лабрадор в ошейнике и с рулеткой,возраст лет 6 седая бородка",11,True,True,1,3,"вт, 14.10.2025",True
https://pet911.ru/moskva/found/cat/rf1090716,rf1090716,найден,Moskva,ищут хозяина,кошка,черный,Неизвестно,"проезд Добролюбова, 5, Москва","ср, 22.10.2025",Неизвестно,Неизвестно,"Черный(ая), лежит прижавшись к бордюру, трясется. Возможно травмирована.",8,True,True,1,6,"ср, 22.10.2025",True
https://pet911.ru/found/dog/rf1094793,rf1094793,найден,,ищут хозяина,собака,белые,Неизвестно,"36, Нажицы","ср, 29.10.2025",Мужской,Неизвестно,"Д Нажици , несколько дней бегает собака, рыжего цвета, носки белые. Предположительно кобель",13,True,True,4,3,"ср, 29.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/dog/rf1091884,rf1091884,найден,Moskovskaya Oblast,ищут хозяина,собака,Неизвестно,Неизвестно,"Новопетровское, Московская область","пт, 24.10.2025",Мужской,Неизвестно,"Пришел к прямо на крыльцо песик , высокий , молодой , очень длинные лапы , не злиться и не уходит . Очень активно реагирует на голос ребенка",27,True,True,4,3,"чт, 23.10.2025",True
https://pet911.ru/domodedovo/found/cat/rf1082328,rf1082328,найден,Domodedovo,хозяин найден,кошка,белая,Неизвестно,"Речная улица, 14/1, Домодедово","пн, 06.10.2025",Женский,Неизвестно,"Белая, забилась в угол под лестницей, еле достали.",8,True,True,3,6,"пн, 06.10.2025",True
https://pet911.ru/moskva/found/dog/rf1092363,rf1092363,найден,Moskva,ищут хозяина,собака,Неизвестно,овчарка,"Волоколамское шоссе (дублёр), Москва","сб, 25.10.2025",Неизвестно,Неизвестно,"Овчарка (метис???), красный ошейник. Бегает в очень опасном месте",9,True,True,4,3,"сб, 25.10.2025",True
https://pet911.ru/moskva/found/cat/rf1092245,rf1092245,найден,Moskva,хозяин найден,кошка,Неизвестно,Неизвестно,"улица Ферсмана, 15, Москва","сб, 25.10.2025",Женский,Неизвестно,"ЮЗАЮ, Академический район. На ул. Ферсмана найдена молодая кошечка в зелёной шлейке, в которой она запуталась в прутьях сирени. Хозяйка отзовись!",21,True,True,4,3,"сб, 25.10.2025",True
https://pet911.ru/veshki/found/dog/rf1090535,rf1090535,найден,Veshki,ищут хозяина,собака,Неизвестно,Неизвестно,"проектируемый проезд № 6433, Вёшки","вт, 21.10.2025",Женский,Неизвестно,"️ Замечен(а) собака, девочка Московская область, г. О. Мытищи, п.Вешки 21.10 в 18.10 На парковке бегает собака, фенотип хаски, глаза голубые. Среднего размера ( ниже колена). По информации из местных чатов 04.10 замечена в Лианозово ( ул. Лескова). После Алтуфьевское ш. Д. 100, с 19.10 обитает в п. Вешки. Увязывается и подходит к мужчинам. Собака на стрессе, Мечется и воет. Очень худая. В черном кожаном ошейнике. Ищем хозяина. ️ 89854333442 Полина",71,True,True,2,7,"вт, 21.10.2025",True
https://pet911.ru/moskva/found/cat/rf1094103,rf1094103,найден,Moskva,ищут хозяина,кошка,рыжий,Неизвестно,"улица Проходчиков, 7 к2, Москва","вт, 28.10.2025",Неизвестно,Неизвестно,"Крупный рыжий котик (может быть и кошка) Ухоженный, с розовым ошейником. Появился недели две назад, с тех пор не уходил. Пока придержали у себя.",24,True,True,2,3,"вт, 28.10.2025",True
https://pet911.ru/dyatlovka/found/dog/rf1085566,rf1085566,найден,Dyatlovka,ищут хозяина,собака,черная,Неизвестно,"46К-7480, Дятловка","вс, 12.10.2025",Женский,Неизвестно,"Похожа на овчарку, темный лоб, черная спина с небольшим количеством светлых волос. По состоянию зубов - молодая",17,True,True,1,5,"сб, 11.10.2025",True
https://pet911.ru/khimki/found/dog/rf1083013,rf1083013,найден,Khimki,ищут хозяина,собака,Неизвестно,Неизвестно,"улица Чапаева, 3, Химки","ср, 08.10.2025",Неизвестно,Неизвестно,"Замечена собака, с виду алабай, здоровенный Людей не боится",9,True,True,1,3,"ср, 08.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/dog/rf1094636,rf1094636,найден,Moskovskaya Oblast,ищут хозяина,собака,пятно,Неизвестно,Московская область,"ср, 29.10.2025",Мужской,Неизвестно,"Собачка пришла к дому и не уходит. На ней ошейник коричневого цвета. На хвостике темное пятно. Находится: Московская область, городской округ Щёлково, деревня Лёдово, территория ЛПХ Лесная Поляна",28,True,True,4,4,"вс, 26.10.2025",True
https://pet911.ru/moskva/found/cat/rf1088304,rf1088304,найден,Moskva,ищут хозяина,кошка,серый,Неизвестно,"Большая Серпуховская улица, 40 с2, Москва","пт, 17.10.2025",Неизвестно,Неизвестно,"Котик или кошка, сидит и громко мяукает. Серый окрас с полосочками",11,True,True,3,3,"пт, 17.10.2025",True
https://pet911.ru/moskva/found/cat/rf1093096,rf1093096,найден,Moskva,ищут хозяина,кошка,Неизвестно,Неизвестно,"Солнцевский проспект, 2, Москва","вс, 26.10.2025",Мужской,Неизвестно,"Ласковый кот, скорее всего бурма Пишите на вотсапп, звонок могу пропустить!",11,True,True,2,8,"вс, 26.10.2025",True
https://pet911.ru/elektrostal/found/dog/rf1085864,rf1085864,найден,Elektrostal,ищут хозяина,собака,Неизвестно,Неизвестно,"проспект Ленина, 13, Электросталь","пн, 13.10.2025",Мужской,Неизвестно,Бегал по улице с поводком на Ленина 13 Г. Электросталь,10,True,True,1,5,"пн, 13.10.2025",True
https://pet911.ru/moskva/found/cat/rf1082122,rf1082122,найден,Moskva,ищут хозяина,кошка,Неизвестно,домашняя,"проектируемый проезд № 1251, Москва","пн, 06.10.2025",Женский,Неизвестно,"Найдена молодая кошечка на аллее ЖК 2119 (метро Стахановская), явно домашняя. Ищем срочно ее хозяев. Обращаться по телефону 89250484321 Евгения",20,True,True,3,6,"пн, 06.10.2025",True
https://pet911.ru/moskva/found/dog/rf1088997,rf1088997,найден,Moskva,ищут хозяина,собака,"белый, чёрные",Неизвестно,"улица Шкулёва, 4, Москва","вс, 19.10.2025",Мужской,Неизвестно,"Кобель, белый с чёрными пятнами, уши чёрные, задние ноги немного кривые. Пугливый, плохо идёт на контакт. В некоторой мере похож на Бима из советского фильма. С ошейником.",27,True,True,2,3,"сб, 18.10.2025",True
https://pet911.ru/vidnoye/found/cat/rf1092863,rf1092863,найден,Vidnoye,ищут хозяина,кошка,Неизвестно,Неизвестно,"Ольгинская улица, 28, Видное","вс, 26.10.2025",Женский,"8, месяц","Добрый день! Видное. Пришла к дому кошка, 7-8 месяцев. Срочно в добрые руки, потому что возможности оставить у себя нету, так как имеется уже уже кот. Возможно найдутся хозяева, которые потеряли ее! Кошка ласковая, контактная, спокойная. Сделали обработку от паразитов.",40,True,True,5,9,"сб, 25.10.2025",True
https://pet911.ru/kaluzhskaya-oblast/found/dog/rf1084813,rf1084813,найден,Kaluzhskaya Oblast,ищут хозяина,собака,Неизвестно,Неизвестно,"Маклино, Калужская область","сб, 11.10.2025",Мужской,Неизвестно,"Перелом правой лапке, вышел на улицу Центральная",7,True,True,1,3,"чт, 09.10.2025",True
https://pet911.ru/moskva/found/cat/rf1083987,rf1083987,найден,Moskva,ищут хозяина,кошка,рыжий,Неизвестно,"Верхняя аллея, 3 с1, Москва","чт, 09.10.2025",Мужской,Неизвестно,"09-10-2025 в 20:00 по адресу Верхняя аллея, 3 с1, Москва, у ворот ""Птичника"" был замечен рыжий молодой полосатый кот. Жалобно мяукал. Человека - подпускает. С виду - домашний.",28,True,True,5,4,"чт, 09.10.2025",True
https://pet911.ru/moskva/found/dog/rf1086777,rf1086777,найден,Moskva,ищут хозяина,собака,голубой,домашняя,"Кусковская улица, 16, Москва","вт, 14.10.2025",Неизвестно,Неизвестно,"Глаза разных цветов. Правый глаз голубой. Собака видно, что домашняя, но боится. К людям не подходит, мечется туда-сюда, как будто ищет кого-то. Находилась около пвз озона.",26,True,True,3,3,"вт, 14.10.2025",True
https://pet911.ru/mytishchi/found/cat/rf1082568,rf1082568,найден,Mytishchi,ищут хозяина,кошка,"белый, пятнышка, черно-белый",Неизвестно,"улица Борисовка, Мытищи","вт, 07.10.2025",Мужской,Неизвестно,"Черно-белый с пятнышком на носу. Жёлто-зелёные глаза, на лапке два чёрных пятнышка. Много кушает. Нашли на площадке, не боится людей и довольно ласковый",23,True,True,3,9,"пн, 06.10.2025",True
https://pet911.ru/found/cat/rf1092872,rf1092872,найден,,ищут хозяина,кошка,Неизвестно,Неизвестно,"Коломна, Московская область","вс, 26.10.2025",Мужской,Неизвестно,"Кот появился у дома недели 2 назад. Соседи подкармливают. Кот ласковый, контактный, упитанный. Возможно бывшедомашний, чистый. Может кто потерял или найдётся любящая семья?",23,True,True,4,3,"пт, 24.10.2025",True
https://pet911.ru/found/dog/rf1090180,rf1090180,найден,,ищут хозяина,собака,Неизвестно,шпиц,"11, Новое Подвязново","вт, 21.10.2025",Мужской,Неизвестно,Найдем шпиц мальчик видно домашний . Район Ногинска.,8,True,True,1,3,"вт, 21.10.2025",True
https://pet911.ru/moskva/found/cat/rf1084262,rf1084262,найден,Moskva,ищут хозяина,кошка,"белая, черно-белая",домашняя,"улица Академика Волгина, Москва","пт, 10.10.2025",Неизвестно,Неизвестно,"Черно-белая, молодая, явно домашняя. Первый раз замечена 06.10.",8,True,True,1,3,"чт, 09.10.2025",True
